source_id,target_id,source_group,target_group,y_true,y_score
1649,3581,1,1,1,0.3182921254919592
1649,5481,1,1,1,0.8700715196969885
1649,5548,1,1,1,0.45316384793257347
1649,5853,1,1,1,0.40941333162094745
1649,6440,1,1,1,0.8747183078078823
1649,6795,1,1,1,0.4470849101706478
1649,6987,1,1,1,0.6286602996826957
1649,7160,1,1,1,0.6011562916819966
1649,7275,1,1,1,0.38557175863111687
1650,2308,1,1,1,0.38576088245400514
1650,2454,1,1,1,0.25521481235110904
1650,3152,1,1,1,0.640363513137435
1650,3589,1,1,1,0.9692055119852871
1650,5078,1,1,0,0.343387642408933
1650,5100,1,1,1,0.33496294938561666
1650,5341,1,1,0,0.6710192228706868
1650,5556,1,1,0,0.5989024285156299
1650,6026,1,1,1,0.9512024564478471
1650,6801,1,1,1,0.5278029178490451
1650,7191,1,1,1,0.9572510872554334
1650,7436,1,1,0,0.41527899465198004
1650,8341,1,1,1,0.1722569773747204
1650,9761,1,1,1,0.5816788709759966
1651,3074,1,1,1,0.9690164410602663
1651,5728,1,1,1,0.1838987515197762
1651,6583,1,1,1,0.3224160755202475
1651,7649,1,1,1,0.5550585487942483
1651,8211,1,1,1,0.43389510816161525
1651,8560,1,1,1,0.40421291319111785
1651,8764,1,1,1,0.4344749423016107
1651,8924,1,1,1,0.4876772070018555
1652,2176,1,1,1,0.5309193124162817
1652,2193,1,1,1,0.43506879660355663
1652,3821,1,1,1,0.5455855076389421
1652,4470,1,1,1,0.16245631082929718
1652,4798,1,1,1,0.4292817228960025
1652,5385,1,1,1,0.4062230511749072
1652,5440,1,1,1,0.20322991751937527
1652,6459,1,1,1,0.5367845995275891
1652,6953,1,1,1,0.4814995613784155
1652,7939,1,1,1,0.8043546981384414
1652,8991,1,1,0,0.29508455648677256
1652,9192,1,1,1,0.4370583670577565
1652,9815,1,1,1,0.934356858471885
1653,2886,1,1,1,0.3691719562244504
1653,2928,1,1,1,0.5296482534197265
1653,3203,1,1,1,0.35020708683574825
1653,4056,1,1,1,0.5570123023073179
1653,4379,1,1,1,0.6103570822983008
1653,4649,1,1,0,0.8058394489556361
1653,6781,1,1,1,0.46856635186145995
1653,6848,1,1,1,0.4022657315252082
1653,8687,1,1,1,0.93399177645575
1653,9320,1,1,1,0.9683696500325202
1654,3586,1,1,1,0.3901994043611009
1654,3793,1,1,1,0.8239191334550987
1654,4597,1,1,0,0.15492510966284356
1654,6992,1,1,1,0.5063621718553417
1654,8779,1,1,1,0.8663591084469592
1654,9224,1,1,0,0.5925461006367228
1654,9503,1,1,1,0.7023244575054105
1655,2159,1,1,1,0.16253864769834683
1655,2168,1,1,1,0.9313985606775206
1655,3856,1,1,1,0.5480112034051138
1655,3940,1,1,1,0.5972482246241158
1655,4687,1,1,0,0.42515436274681123
1655,4860,1,1,1,0.645706196413883
1655,5146,1,1,1,0.9759556164297983
1655,6339,1,1,1,0.9352312683305875
1655,8412,1,1,1,0.2959568918454688
1656,3434,1,1,1,0.9230898196048466
1656,5570,1,1,1,0.8179553090740138
1656,5981,1,1,1,0.8619805190399236
1656,6244,1,1,1,0.3166795257931305
1656,6324,1,1,1,0.21085635523089322
1656,6352,1,1,1,0.829854651958021
1656,6356,1,1,1,0.70199000959076
1656,7105,1,1,1,0.31103733832292757
1656,7310,1,1,1,0.16262936753933277
1656,9414,1,1,1,0.444531571685994
1656,9955,1,1,1,0.8901279596297558
1656,9982,1,1,1,0.8098901612719328
1657,2226,1,1,0,0.11525875003560537
1657,3771,1,1,0,0.11810182470301693
1657,4088,1,1,1,0.855356504589539
1657,5031,1,1,1,0.5959031869503342
1657,7048,1,1,1,0.22028769284510075
1657,7610,1,1,1,0.4943091632130768
1657,8264,1,1,1,0.5733058418473417
1657,9452,1,1,0,0.08945238560719669
1658,3746,1,1,1,0.8786090833073746
1658,3905,1,1,1,0.8314061741469204
1658,4493,1,1,1,0.3029734751385988
1658,4626,1,1,1,0.757806987109704
1658,5562,1,1,1,0.45074130469617724
1658,6013,1,1,1,0.6458278721253438
1658,6956,1,1,1,0.1346977413068537
1658,7246,1,1,1,0.16119682527150087
1658,7601,1,1,0,0.5137196452177051
1658,9712,1,1,1,0.34009090255213137
1659,3049,1,1,1,0.706475570597059
1659,3172,1,1,1,0.46625959772582143
1659,3302,1,1,0,0.7394779634371034
1659,3609,1,1,0,0.5234045218267639
1659,3660,1,1,1,0.15024138767615267
1659,4814,1,1,1,0.9094415403498318
1659,5424,1,1,1,0.26872850270434856
1659,5803,1,1,1,0.5691998590049523
1659,6849,1,1,1,0.39074534089098684
1659,7030,1,1,1,0.9375566756201279
1659,7032,1,1,1,0.7653839717032801
1659,9645,1,1,1,0.1668759217726875
1659,9888,1,1,0,0.14010455366932628
1660,2750,1,1,1,0.5061405804014973
1660,3247,1,1,1,0.49127750401652265
1660,3568,1,1,1,0.49968372986690424
1660,4981,1,1,1,0.8249904198780592
1660,5326,1,1,1,0.1616800476040201
1660,5987,1,1,1,0.8626641145939167
1660,6093,1,1,1,0.578726369781098
1660,6293,1,1,1,0.38130892769081576
1660,6469,1,1,1,0.4392598308741729
1660,7206,1,1,1,0.3929441657913654
1660,7459,1,1,1,0.7669616279534258
1661,1672,1,1,1,0.2944355656831455
1661,3595,1,1,0,0.17817378446221863
1661,4925,1,1,1,0.1652202547379688
1661,5546,1,1,1,0.8334606967936542
1661,5722,1,1,1,0.8402225077142212
1661,6005,1,1,1,0.7925572366766043
1661,6545,1,1,1,0.14634603805697444
1661,7160,1,1,1,0.42679643768657044
1661,7210,1,1,1,0.2775514300321578
1661,7585,1,1,1,0.7908226408635486
1662,4244,1,1,1,0.6736493647311093
1662,5995,1,1,0,0.652512107764299
1662,7532,1,1,1,0.3710638766166004
1662,8669,1,1,0,0.7076435856431686
1662,8715,1,1,1,0.4349150488314167
1663,2743,1,1,1,0.4441960078802725
1663,3179,1,1,1,0.9997006076646894
1663,3473,1,1,1,0.20628098889668317
1663,3697,1,1,1,0.3183346515026789
1663,4238,1,1,1,0.438946455782795
1663,4621,1,1,1,0.7731227974037375
1663,5872,1,1,1,0.29287671691263906
1663,6860,1,1,1,0.97704873001167
1663,7107,1,1,1,0.2229580211163918
1663,8565,1,1,1,0.4296353712818601
1663,8681,1,1,0,0.6567870391841039
1663,9010,1,1,1,0.8928334464876566
1663,9149,1,1,1,0.5999242195998786
1663,9919,1,1,1,0.4583228458501755
1663,9940,1,1,1,0.35193032030226734
1664,2823,1,1,1,0.8008459317221741
1664,3849,1,1,0,0.2908358125590305
1664,4285,1,1,1,0.35063842631533665
1664,5508,1,1,1,0.8319901867814375
1664,6092,1,1,1,0.855925541386204
1664,6417,1,1,1,0.7796869701602179
1664,6658,1,1,1,0.8438983057077502
1664,7782,1,1,1,0.9969350473390185
1664,9218,1,1,1,0.9600396206321339
1664,9226,1,1,1,0.24148900515587118
1664,9452,1,1,1,0.48720522771522756
1665,4243,1,1,1,0.8595038949809873
1665,4381,1,1,1,0.1314220731724266
1665,5818,1,1,0,0.2942760467987479
1665,7232,1,1,1,0.6460232729749562
1665,7630,1,1,1,0.4028354616900857
1665,7888,1,1,1,0.22839392131261615
1665,8217,1,1,1,0.25035609035850487
1665,9922,1,1,1,0.921889032568298
1665,9948,1,1,1,0.6863636493369131
1666,2107,1,1,1,0.887669151721291
1666,3671,1,1,1,0.500608108236938
1666,4389,1,1,1,0.39849863520194556
1667,2528,1,1,1,0.8966728852190138
1667,2849,1,1,1,0.9693668640835728
1667,4389,1,1,1,0.9289176019981729
1667,5133,1,1,1,0.36559230547424465
1667,5842,1,1,1,0.6779903597576531
1667,8204,1,1,0,0.5370249373820677
1667,8456,1,1,1,0.9680140965792748
1668,1941,1,1,1,0.3652411721401602
1668,2610,1,1,0,0.2161427021029314
1668,2920,1,1,1,0.660127893642882
1668,3630,1,1,1,0.6614169150667066
1668,3977,1,1,1,0.154103069065255
1668,4846,1,1,1,0.16358083369650636
1668,5313,1,1,1,0.9590933691380025
1668,5942,1,1,1,0.5432232239233643
1668,6074,1,1,1,0.21176772447831455
1668,6281,1,1,1,0.9183837865957952
1668,6595,1,1,1,0.3769219625705542
1668,8323,1,1,1,0.4023823585673598
1669,2176,1,1,1,0.15716400363353789
1669,2880,1,1,1,0.7549982214035673
1669,5794,1,1,1,0.8475947434804513
1669,5894,1,1,1,0.9674596244107283
1669,6655,1,1,0,0.3352831558468357
1669,8677,1,1,1,0.40997444976475567
1670,3271,1,1,1,0.723107940098464
1670,3529,1,1,1,0.8292270968351161
1670,8313,1,1,1,0.14581465445984793
1670,9241,1,1,1,0.19556985729769744
1671,2132,1,1,0,0.8241027194822431
1671,2399,1,1,1,0.6065844043024136
1671,2605,1,1,1,0.9210865238828345
1671,4273,1,1,0,0.7822949984727762
1671,4682,1,1,1,0.7881024489264554
1671,7876,1,1,1,0.4467037064720769
1672,4662,1,1,1,0.7111059091421373
1672,5570,1,1,1,0.6056546191808563
1672,9641,1,1,1,0.6088101903762685
1673,1944,1,1,1,0.6085461284983056
1673,2986,1,1,1,0.23286176998910108
1673,3313,1,1,1,0.6785722376950072
1673,4115,1,1,1,0.6751949342597079
1673,4150,1,1,1,0.8130947692765164
1673,4475,1,1,1,0.9597058650507548
1673,5431,1,1,1,0.3451881035820915
1673,8553,1,1,1,0.13396294545969367
1673,8895,1,1,1,0.15068865939405418
1674,2623,1,1,1,0.21093052075701324
1674,2626,1,1,1,0.5430703031307292
1674,4008,1,1,1,0.7638471901663655
1674,6274,1,1,1,0.9130831498002171
1674,6534,1,1,1,0.3965153404573493
1674,8252,1,1,0,0.22537815354562005
1674,9374,1,1,1,0.9370833230405032
1674,9760,1,1,0,0.6324146167173305
1675,3921,1,1,1,0.44649418986134626
1675,4038,1,1,1,0.8026353829465037
1675,5325,1,1,1,0.5090741492901827
1675,5943,1,1,1,0.2342375793916695
1675,6328,1,1,1,0.5577601085394004
1675,7307,1,1,1,0.47318593317041097
1675,8881,1,1,1,0.2537592873187267
1675,9857,1,1,1,0.6310117650125192
1676,2403,1,1,1,0.6191419396115145
1676,3388,1,1,1,0.2996741496319537
1676,4016,1,1,1,0.21946757094633376
1676,4143,1,1,1,0.18134089741928283
1676,4452,1,1,1,0.2128796950017827
1676,4598,1,1,1,0.9477914284822828
1676,4681,1,1,1,0.514873053814416
1676,5019,1,1,1,0.27465401524238525
1676,6010,1,1,1,0.910594474018723
1676,6411,1,1,1,0.2925134106948195
1676,6699,1,1,0,0.7803027870412473
1676,7338,1,1,1,0.19131222033556178
1676,9208,1,1,1,0.9762970126714183
1676,9599,1,1,1,0.6628378690980824
1676,9667,1,1,1,0.84447836633017
1676,9926,1,1,1,0.2357775657313831
1677,2046,1,1,1,0.1273211988083249
1677,2984,1,1,1,0.4359488299348438
1677,3981,1,1,1,0.43211599241961957
1677,4457,1,1,0,0.4354841495040875
1677,5309,1,1,1,0.6884375992191167
1677,5444,1,1,1,0.7716456953334185
1677,6828,1,1,1,0.520677705167869
1677,6956,1,1,1,0.8549121322168797
1677,7155,1,1,0,0.5167908510520264
1677,8772,1,1,1,0.5389398927668263
1678,1931,1,1,1,0.1272732708115288
1678,3545,1,1,1,0.14909511835432368
1678,4335,1,1,1,0.5396831748713586
1678,4947,1,1,0,0.15938044067095625
1678,6737,1,1,1,0.46889640830760476
1678,7489,1,1,1,0.7993600070158424
1678,7765,1,1,1,0.7279872676275763
1678,8714,1,1,1,0.8009426138790173
1678,9025,1,1,1,0.4539654525745271
1678,9048,1,1,1,0.8087794526814343
1679,2049,1,1,1,0.8766494337067096
1679,2972,1,1,0,0.4077014739628925
1679,3875,1,1,1,0.30926401909077206
1679,3889,1,1,1,0.8463943967075152
1679,4795,1,1,1,0.6342464573915914
1680,2397,1,1,0,0.4658403552724971
1680,2455,1,1,1,0.7671824098714004
1680,2502,1,1,1,0.25676604577052886
1680,3321,1,1,1,0.6021174521655572
1680,3904,1,1,0,0.15359224050584205
1680,4370,1,1,1,0.6360535751971099
1680,7253,1,1,1,0.34921389418341064
1680,7295,1,1,0,0.5983769859071351
1680,9193,1,1,1,0.6706208375618268
1680,9924,1,1,1,0.2670129031727408
1681,2431,1,1,1,0.7558975034315744
1681,5581,1,1,1,0.2370809340515273
1681,6039,1,1,1,0.20024722524786126
1681,6491,1,1,1,0.9965166907639953
1681,7657,1,1,1,0.2417936622167421
1681,8099,1,1,1,0.6227752286877585
1681,8726,1,1,1,0.8199394257134605
1681,9663,1,1,1,0.46905359730835183
1682,1877,1,1,1,0.5944494021745499
1682,2931,1,1,1,0.23913722774213061
1682,3005,1,1,0,0.6200425782563913
1682,3060,1,1,1,0.3426726242960394
1682,5285,1,1,1,0.6374646425756304
1682,5844,1,1,1,0.21846122330429685
1682,6530,1,1,1,0.16662172883360393
1682,6612,1,1,1,0.5604135753501707
1682,6899,1,1,1,0.5725422680963534
1682,7531,1,1,1,0.5942651328882075
1683,3089,1,1,1,0.4578217415495963
1683,4934,1,1,1,0.2598221785078625
1683,6278,1,1,1,0.9633731821904669
1683,7416,1,1,1,0.8630798766282415
1683,7659,1,1,1,0.3985261800834594
1683,8494,1,1,0,0.6023602847829591
1683,8737,1,1,1,0.727445955247071
1683,8842,1,1,1,0.39373589781374774
1683,9409,1,1,1,0.3831653846721401
1684,2986,1,1,1,0.970299926253059
1684,4368,1,1,0,0.826614209715621
1684,5856,1,1,0,0.6841407101276505
1684,6605,1,1,1,0.7783115901490676
1684,8037,1,1,1,0.8629519573108348
1684,8555,1,1,1,0.6809279600161782
1684,9048,1,1,0,0.8019541210347212
1684,9605,1,1,1,0.3566041674021727
1684,9723,1,1,0,0.7229352093951646
1684,9724,1,1,1,0.5007289544414886
1685,3896,1,1,1,0.6030997614701425
1685,4912,1,1,0,0.7723083343795654
1685,5809,1,1,1,0.8160412777354058
1685,5818,1,1,1,0.9031930255635959
1685,6278,1,1,0,0.048944995642660964
1685,6988,1,1,1,0.21044397097430995
1685,7974,1,1,1,0.2985623451183804
1685,9778,1,1,1,0.8914337538868011
1686,2432,1,1,1,0.6354387269187594
1686,3490,1,1,1,0.4554121709734006
1686,3679,1,1,0,0.5466017612027239
1686,4338,1,1,1,0.6515452459466627
1686,6143,1,1,1,0.6826782514769254
1686,8677,1,1,1,0.36249005198040984
1686,9177,1,1,1,0.38882594155950034
1686,9492,1,1,1,0.3536906362224089
1687,2474,1,1,1,0.645706137820243
1687,3214,1,1,1,0.3923254893166501
1687,7040,1,1,1,0.1479886482837483
1687,7306,1,1,1,0.8965858609385418
1687,7433,1,1,1,0.5877740741989126
1687,7508,1,1,1,0.6438241768505654
1687,9840,1,1,1,0.9548648977313954
1688,1868,1,1,1,0.42188169159829264
1688,2202,1,1,0,0.071821318236054
1688,2892,1,1,1,0.4529348358513887
1688,3148,1,1,1,0.3157392691952594
1688,4122,1,1,1,0.7423210762715631
1688,6936,1,1,1,0.25371965186204354
1688,7705,1,1,1,0.7451814441171885
1688,8470,1,1,1,0.9099522726287432
1688,9537,1,1,1,0.3579459421049216
1689,1831,1,1,1,0.7224586451804264
1689,1947,1,1,1,0.36776515076907706
1689,2118,1,1,1,0.45410057763582673
1689,2976,1,1,1,0.48742003225199393
1689,4698,1,1,1,0.31404621621932965
1689,4741,1,1,1,0.2953384433996202
1689,4776,1,1,1,0.20816515169732536
1689,5008,1,1,0,0.46957410652017834
1689,5792,1,1,0,0.3645519187846279
1689,6532,1,1,1,0.1591924506630652
1689,7321,1,1,1,0.2292128772314042
1689,7616,1,1,1,0.9260889580063363
1689,9525,1,1,1,0.6959169830780957
1689,9910,1,1,1,0.5497371993538405
1690,2411,1,1,1,0.38230105800052183
1690,2997,1,1,1,0.37717875970913933
1690,5595,1,1,1,0.6265738199238726
1690,6180,1,1,1,0.13190556553556362
1690,6535,1,1,1,0.9892865527140992
1690,8200,1,1,1,0.8786891386348362
1690,8435,1,1,0,0.24159415976145682
1691,3882,1,1,1,0.5456191202992768
1691,5068,1,1,1,0.4837723022560095
1691,6164,1,1,1,0.8333018952491197
1691,6303,1,1,1,0.8813838397084003
1691,7269,1,1,1,0.27228399442151585
1691,7812,1,1,1,0.6081534683660517
1691,7917,1,1,1,0.6437820793630834
1691,8124,1,1,1,0.5879111029992412
1692,3570,1,1,0,0.7788244106055241
1692,3935,1,1,1,0.8698275783371745
1692,4627,1,1,1,0.5754524776254863
1692,4678,1,1,1,0.192559111373095
1692,6229,1,1,1,0.21643073508956914
1692,6497,1,1,1,0.5543854673401094
1692,7617,1,1,1,0.35535571858111414
1692,7703,1,1,0,0.34571262036420497
1692,8495,1,1,1,0.6862361479622096
1692,9204,1,1,1,0.9496422783084488
1693,2527,1,1,0,0.5483678473698277
1693,3133,1,1,1,0.5520136841333311
1693,6498,1,1,1,0.21985173715943235
1693,8912,1,1,1,0.5347140033336851
1694,1893,1,1,0,0.34933783286896064
1694,2054,1,1,1,0.2738015684168259
1694,2187,1,1,1,0.3071115912798993
1694,2777,1,1,1,0.36034944645819744
1694,3312,1,1,1,0.7825175119908643
1694,3781,1,1,1,0.4847490303377216
1694,7588,1,1,0,0.241629588458879
1694,8635,1,1,1,0.9184324764646414
1694,8746,1,1,1,0.49687861774498754
1694,9910,1,1,1,0.9850295892279862
1695,2209,1,1,0,0.007961917602419499
1695,2633,1,1,0,0.6026524926576241
1695,2959,1,1,1,0.5887680226389471
1695,4201,1,1,1,0.6707778795756756
1695,4746,1,1,1,0.8959531491632228
1695,6722,1,1,1,0.9658149792640656
1695,8280,1,1,1,0.6664547032479377
1695,8299,1,1,1,0.5775816995565834
1696,2061,1,1,1,0.7619345723690812
1696,2107,1,1,1,0.42074832000268675
1696,3374,1,1,1,0.7334770825594774
1696,5437,1,1,1,0.8103623998667823
1696,5693,1,1,1,0.6108326640848025
1696,5705,1,1,0,0.8605386325466958
1696,5932,1,1,0,0.08166176088938644
1696,6728,1,1,1,0.14111165828022773
1696,7590,1,1,1,0.2394389520405857
1696,8153,1,1,1,0.9211205935816964
1696,9621,1,1,1,0.30470680241385134
1696,9729,1,1,1,0.8150218965902358
1697,1713,1,1,1,0.6556991945886583
1697,1882,1,1,1,0.7889856178184579
1697,3616,1,1,1,0.6300258806831779
1697,3771,1,1,1,0.7252637390438406
1697,4306,1,1,1,0.6500489148162766
1697,4957,1,1,1,0.47846179015444756
1697,6842,1,1,1,0.9369212999313176
1697,7727,1,1,1,0.6884595510701871
1697,8387,1,1,1,0.849947297710079
1697,9300,1,1,1,0.9842139670903586
1698,1971,1,1,1,0.5208487195903251
1698,3658,1,1,1,0.6762138563506072
1698,4505,1,1,1,0.5428503046858513
1698,7563,1,1,1,0.33849502536923187
1698,7798,1,1,1,0.16535839695093382
1698,7961,1,1,1,0.5594281131525175
1698,8014,1,1,1,0.7821639042117051
1698,8551,1,1,1,0.172577405863431
1698,8875,1,1,1,0.6781702440187468
1698,9319,1,1,1,0.8830710840660808
1698,9464,1,1,1,0.41325951781664927
1699,3026,1,1,1,0.28981634802814993
1699,3686,1,1,1,0.6371029182014997
1699,5722,1,1,1,0.8510051505291188
1699,6453,1,1,1,0.9924075985713035
1700,3099,1,1,0,0.14935954504237253
1700,4269,1,1,1,0.8382930122806344
1700,6671,1,1,1,0.7873889419867867
1700,8876,1,1,1,0.501012496742491
1700,9416,1,1,1,0.9471339162862513
1700,9917,1,1,0,0.11023753788914314
1701,3327,1,1,1,0.28424695028999825
1701,3721,1,1,1,0.9722612254955484
1701,4343,1,1,1,0.794403940064987
1701,4379,1,1,0,0.6121169265442338
1701,4976,1,1,1,0.5930781099314941
1701,5408,1,1,0,0.21884916943943367
1701,6841,1,1,1,0.5637298543369254
1701,6934,1,1,1,0.2750570365746855
1701,8419,1,1,1,0.18334393530697843
1701,8447,1,1,1,0.7378144296129729
1701,8929,1,1,1,0.2169379776665965
1701,9173,1,1,1,0.8322261509725575
1702,1768,1,1,0,0.6075009930923967
1702,2153,1,1,1,0.7379578101035292
1702,2463,1,1,1,0.8999304668789265
1702,3663,1,1,1,0.9705292549218002
1702,5680,1,1,1,0.7643992276991223
1702,5875,1,1,1,0.3888006529286045
1702,6359,1,1,1,0.23679703936375812
1702,7695,1,1,0,0.5165799029451088
1702,9225,1,1,0,0.7293606004836118
1703,4206,1,1,1,0.9202800139723074
1703,6104,1,1,1,0.5312147394774309
1703,8015,1,1,1,0.28978806714469174
1703,9366,1,1,1,0.6663335536073143
1704,2260,1,1,1,0.32954965713769513
1704,3054,1,1,1,0.38378938161586806
1704,3443,1,1,1,0.7077329820831625
1704,4646,1,1,1,0.7170556227398736
1704,5330,1,1,1,0.8073951916888243
1704,5697,1,1,1,0.16311556452514622
1704,8425,1,1,1,0.5817101369045918
1704,8531,1,1,1,0.8302315301065242
1704,9967,1,1,1,0.8651183027621927
1705,2362,1,1,1,0.7248626574775258
1705,2476,1,1,1,0.25009683561159096
1705,2852,1,1,1,0.4555860284132276
1705,3511,1,1,1,0.583586325793241
1705,3904,1,1,1,0.8217945563060887
1705,4274,1,1,1,0.37692852402573346
1705,4340,1,1,1,0.3714966404055982
1705,4858,1,1,1,0.69374816068556
1705,5651,1,1,1,0.339411978478802
1705,7346,1,1,1,0.38947871241502735
1705,7830,1,1,1,0.9833075368423493
1705,8039,1,1,1,0.15478912245449106
1705,8894,1,1,1,0.4058852505270953
1705,9298,1,1,1,0.19981438893343817
1706,2698,1,1,1,0.5931898076614043
1706,3339,1,1,1,0.4399888771857505
1706,6548,1,1,1,0.5805028403217045
1706,8908,1,1,1,0.20920963382610075
1706,9749,1,1,1,0.2951128063028316
1706,9993,1,1,1,0.7683896904422125
1707,1898,1,1,0,0.36359567593862085
1707,1952,1,1,1,0.8687173118069149
1707,1975,1,1,1,0.4237958526555617
1707,2528,1,1,1,0.3613980674396633
1707,3791,1,1,1,0.6228671564289152
1707,5029,1,1,0,0.39489798205010734
1707,5391,1,1,1,0.47564724007316694
1707,6604,1,1,1,0.9851100380495296
1708,2876,1,1,1,0.8563388751011093
1708,3462,1,1,1,0.5993839046945382
1708,4402,1,1,1,0.22073810705580926
1708,5483,1,1,1,0.40012205560956354
1708,7165,1,1,1,0.6811841872070611
1708,8099,1,1,1,0.6458227289419575
1708,8683,1,1,1,0.5765670800249172
1708,8837,1,1,1,0.878014582551736
1709,1773,1,1,1,0.9647797338146
1709,2355,1,1,0,0.6563209290033404
1709,2674,1,1,1,0.8008435440305284
1709,4213,1,1,1,0.6236383425044523
1709,4604,1,1,0,0.5101104081272583
1709,4913,1,1,1,0.32494090991803537
1709,6926,1,1,1,0.7174425973346114
1709,8776,1,1,1,0.6641634901777476
1709,8975,1,1,0,0.7574952133197357
1710,2163,1,1,1,0.6268086599433575
1710,2764,1,1,1,0.3188611526801411
1710,2854,1,1,1,0.9432077890352947
1711,1740,1,1,1,0.22673513041551902
1711,2969,1,1,1,0.7172240075276981
1711,3390,1,1,1,0.30596337711169297
1711,3673,1,1,1,0.24601262282294073
1711,7178,1,1,0,0.8573025390803447
1711,9627,1,1,1,0.2006998816158753
1712,2566,1,1,0,0.5293214298205525
1712,2772,1,1,0,0.2601451397561126
1712,4962,1,1,1,0.5806700728816481
1712,5389,1,1,1,0.4458575296852343
1712,5846,1,1,1,0.1289724004504337
1712,5880,1,1,1,0.22912091112435917
1712,6107,1,1,1,0.9387775070294448
1712,8940,1,1,1,0.6608614966322234
1712,9404,1,1,1,0.7825826145574403
1713,2099,1,1,1,0.48552047265200404
1713,3431,1,1,1,0.900817207369165
1713,4590,1,1,0,0.14080965522441047
1713,7182,1,1,0,0.4282952772324559
1713,9602,1,1,1,0.6359539280057156
1714,2454,1,1,0,0.1426908541772359
1714,2636,1,1,1,0.5602466121935226
1714,3313,1,1,0,0.4457069951432239
1714,4365,1,1,1,0.6058277626505824
1714,5110,1,1,1,0.5670046727999546
1714,5204,1,1,1,0.5035052842462815
1714,5639,1,1,0,0.06577225400390103
1714,6421,1,1,1,0.6686188747915647
1714,6796,1,1,1,0.5512556091936371
1714,7143,1,1,1,0.2478701922177594
1714,7751,1,1,1,0.3473606881743705
1714,9222,1,1,1,0.8214630087947868
1714,9376,1,1,1,0.6335388569606691
1715,7768,1,1,0,0.6618302581365649
1715,9114,1,1,0,0.5881770875153562
1715,9909,1,1,0,0.4358043160257989
1716,2374,1,1,1,0.18508457342394644
1716,3200,1,1,1,0.3508838227947869
1716,4481,1,1,1,0.2915695542794314
1716,4499,1,1,1,0.2628624550781535
1716,5290,1,1,1,0.5935504260209833
1716,6387,1,1,1,0.46230036476521497
1716,6682,1,1,1,0.9094726012602655
1716,6712,1,1,1,0.6053157968136602
1716,7354,1,1,0,0.243067497126586
1716,8109,1,1,1,0.20960141288610207
1716,8189,1,1,1,0.29622281500863556
1716,9506,1,1,1,0.38027460353294174
1717,1908,1,1,1,0.9872894113471886
1717,1971,1,1,1,0.6738778802187964
1717,2550,1,1,1,0.1541286640633132
1717,3502,1,1,1,0.4116075957752496
1717,5231,1,1,1,0.5371774215144982
1717,5475,1,1,1,0.2252168559456457
1717,5571,1,1,1,0.8734088631520394
1717,6083,1,1,0,0.779042339587128
1717,6440,1,1,1,0.88734266302995
1717,6530,1,1,0,0.42295971443001124
1717,6919,1,1,0,0.1574838335818943
1717,7104,1,1,1,0.7613161707946344
1718,1837,1,1,1,0.13482961028214077
1718,3384,1,1,1,0.1310079828779932
1718,5314,1,1,1,0.5606907031584547
1718,5489,1,1,1,0.14743543772368636
1718,6282,1,1,1,0.39023379206207187
1718,7532,1,1,1,0.6510570113642993
1718,7620,1,1,1,0.7906903848706283
1718,8666,1,1,1,0.9044895420005563
1718,9464,1,1,1,0.18383703049549543
1718,9588,1,1,1,0.6931942259958972
1718,9787,1,1,1,0.29729865940080263
1719,1788,1,1,1,0.947176941398215
1719,2535,1,1,0,0.30565637517756755
1719,4433,1,1,0,0.2787203833331171
1719,5303,1,1,1,0.9266266369366816
1719,5582,1,1,1,0.26131307574204427
1719,7261,1,1,1,0.5901389064004896
1719,8053,1,1,1,0.4679587085345136
1719,8377,1,1,1,0.5785225329993711
1719,8386,1,1,0,0.3590133154182102
1719,8387,1,1,0,0.3891833535566298
1720,2687,1,1,1,0.8763492370096699
1720,3132,1,1,1,0.9036129232508523
1720,3331,1,1,1,0.4278059005166488
1720,5301,1,1,1,0.3325721377717567
1720,5305,1,1,1,0.6221795047283798
1720,5477,1,1,1,0.5953869068035162
1720,8068,1,1,1,0.2932181658674076
1720,8675,1,1,1,0.542374680791462
1720,9808,1,1,1,0.757147913408364
1721,2117,1,1,1,0.8454182472007227
1721,2258,1,1,1,0.8962300480234949
1721,2609,1,1,1,0.6097379927454383
1721,3566,1,1,1,0.23087513445230995
1721,4980,1,1,1,0.7601077861024514
1721,5233,1,1,1,0.8948781282645631
1721,6096,1,1,1,0.5871879651320007
1721,6248,1,1,1,0.799308046379963
1721,6506,1,1,1,0.7074309142634593
1721,8320,1,1,1,0.16539192587071833
1721,9934,1,1,1,0.3356407325945814
1722,1785,1,1,1,0.8709702968516536
1722,3312,1,1,1,0.5028810815523848
1722,7985,1,1,1,0.8613536901028427
1722,9072,1,1,1,0.5464961963408344
1723,5383,1,1,1,0.9962483839135873
1723,5633,1,1,1,0.5885676065560953
1723,7763,1,1,1,0.9582049980358568
1723,9776,1,1,1,0.4877389951761763
1724,2028,1,1,1,0.34456860217480034
1724,3581,1,1,1,0.4517451554290475
1724,5731,1,1,1,0.5064147748586787
1724,6076,1,1,0,0.7017528713076379
1724,8081,1,1,1,0.38483809694157195
1724,8951,1,1,1,0.1409850061811895
1724,9081,1,1,1,0.16187213082939095
1724,9779,1,1,1,0.9493106229310643
1725,3877,1,1,1,0.1686175894759811
1725,3884,1,1,1,0.670600432080138
1725,4007,1,1,1,0.38911563510826225
1725,4232,1,1,1,0.543702249886177
1725,5633,1,1,0,0.33490052489974187
